# frame t_err(m) r_err(deg) dx dy dz
3862 0.772661 9.639019 -0.083185 -0.282037 -0.714521
3863 1.438335 11.298341 -0.245824 -0.399567 -1.359678
3864 1.575197 11.827496 -0.417830 -0.375685 -1.471572
3865 1.516810 12.587765 -0.584754 -0.149671 -1.391536
3866 1.704196 13.225020 -0.727549 0.023033 -1.540917
3867 2.002326 12.223373 -0.748202 0.143652 -1.851720
3868 2.101756 10.403401 -0.662801 0.121209 -1.990824
3869 1.854716 8.675396 -0.572449 0.053130 -1.763364
3870 1.418859 7.519360 -0.503223 0.024457 -1.326397
3871 0.912231 5.505097 -0.289756 0.028821 -0.864510
3872 0.197010 2.045403 0.009541 -0.038869 -0.192901
3873 0.127482 1.827014 0.075034 -0.070305 -0.075358
3874 0.151850 1.715542 0.056369 -0.076761 -0.118275
3875 0.087265 1.486066 0.004507 -0.050419 -0.071083
3876 0.065282 1.446740 -0.015414 -0.033264 -0.054015
3877 0.080014 1.478041 -0.001602 -0.039824 -0.069381
3878 0.122511 1.466819 0.042298 -0.055603 -0.100640
3879 0.137710 1.564248 0.034710 -0.064153 -0.116807
3880 0.106615 1.728121 -0.010095 -0.057029 -0.089512
3881 0.084035 1.705829 -0.040335 -0.043882 -0.059239
3882 0.087969 1.907529 -0.025886 -0.036373 -0.075798
3883 0.074565 1.882930 0.029135 -0.031362 -0.061054
3884 0.097384 1.854049 0.044895 -0.044331 -0.074181
3885 0.099775 1.776116 0.014023 -0.043988 -0.088451
3886 0.088835 1.539429 0.018606 -0.025363 -0.083080
3887 0.096163 1.192275 0.062040 -0.000390 -0.073472
3888 0.116157 0.761661 0.080922 0.007993 -0.082947
3889 0.089359 0.416791 0.041570 -0.002420 -0.079064
3890 0.095325 0.263864 -0.036130 -0.027609 -0.083781
3891 0.095550 0.236429 -0.040479 -0.025185 -0.082807
3892 0.084118 0.314111 -0.027122 -0.030259 -0.073653
3893 0.080892 0.262372 0.016686 -0.022265 -0.075956
3894 0.069051 0.311344 0.011614 -0.028971 -0.061595
3895 0.083133 0.165527 0.015390 -0.026575 -0.077253
3896 0.087171 0.273433 -0.009741 -0.036138 -0.078727
3897 0.096548 0.220103 -0.014050 -0.030980 -0.090357
3898 0.066176 0.265047 -0.012452 -0.030759 -0.057255
3899 0.044756 0.191004 -0.004478 -0.033030 -0.029868
3900 0.074904 0.196544 0.012742 -0.027799 -0.068377
3901 0.110290 0.339074 -0.005571 -0.041366 -0.102087
3902 0.095290 0.492792 0.004772 -0.037695 -0.087387
3903 0.079505 0.435796 -0.002534 -0.029324 -0.073856
3904 0.043086 0.454964 -0.003500 -0.024071 -0.035563
3905 0.068297 0.540719 -0.006121 -0.034743 -0.058480
3906 0.093010 0.646235 -0.013797 -0.043611 -0.080985
3907 0.093275 0.497092 -0.018150 -0.042521 -0.081011
3908 0.091666 0.349637 -0.013543 -0.040369 -0.081176
3909 0.116074 0.476170 0.022229 -0.041654 -0.106038
3910 0.068545 0.193848 0.005238 -0.045507 -0.050992
3911 0.051621 0.267659 0.006311 -0.030551 -0.041129
3912 0.082685 0.043209 -0.017774 -0.027165 -0.076046
3913 0.141343 0.262042 -0.009211 -0.042186 -0.134585
3914 0.106066 0.491999 -0.018616 -0.059278 -0.085963
3915 0.050851 0.455758 -0.009206 -0.044066 -0.023649
3916 0.063386 0.396184 -0.011670 -0.048200 -0.039476
3917 0.087450 0.772020 -0.021650 -0.046753 -0.070660
3918 0.135572 0.791038 -0.045497 -0.046153 -0.119078
3919 0.148905 0.832917 -0.057142 -0.050079 -0.128061
3920 0.117115 0.883318 -0.005298 -0.046722 -0.107261
3921 0.094444 0.782414 0.036923 -0.042916 -0.075594
3922 0.088641 0.618517 0.044626 -0.041011 -0.064683
3923 0.086329 0.345912 0.009580 -0.040523 -0.075622
3924 0.081375 0.139107 -0.026296 -0.038780 -0.066533
3925 0.092449 0.124463 -0.049218 -0.043967 -0.064740
3926 0.095943 0.272412 -0.031053 -0.046967 -0.077685
3927 0.091369 0.509419 0.000684 -0.048869 -0.077198
3928 0.095017 0.670466 0.004898 -0.044717 -0.083694
3929 0.091697 0.678551 -0.039418 -0.030413 -0.077004
3930 0.102465 0.814597 -0.058042 -0.035883 -0.076438
3931 0.119855 0.598167 -0.039084 -0.046794 -0.103189
3932 0.122445 0.443195 0.005019 -0.048229 -0.112435
3933 0.111957 0.288026 0.018921 -0.034468 -0.104825
3934 0.096007 0.243057 -0.007927 -0.036659 -0.088378
3935 0.097533 0.409306 -0.046112 -0.043865 -0.073908
3936 0.098213 0.263677 -0.047145 -0.044037 -0.074054
3937 0.075234 0.095456 -0.016476 -0.039205 -0.062062
3938 0.085526 0.204635 -0.011362 -0.032294 -0.078375
3939 0.109178 0.312046 -0.031705 -0.028815 -0.100421
3940 0.110146 0.381536 -0.045104 -0.032429 -0.095111
3941 0.094961 0.347355 -0.043823 -0.032131 -0.077876
3942 0.093304 0.396776 -0.020784 -0.029771 -0.085949
3943 0.111620 0.381521 -0.014516 -0.033176 -0.105583
3944 0.103997 0.204471 -0.021028 -0.039802 -0.093750
3945 0.088499 0.280433 -0.034831 -0.037579 -0.072158
3946 0.074967 0.286673 -0.044943 -0.036309 -0.047769
3947 0.104671 0.306325 -0.032485 -0.032355 -0.094095
3948 0.128401 0.226504 -0.017865 -0.031672 -0.123145
3949 0.116413 0.312220 -0.023514 -0.034574 -0.108645
3950 0.078528 0.382608 -0.025074 -0.032193 -0.067094
3951 0.078310 0.508649 -0.025262 -0.028734 -0.068327
3952 0.115761 0.321249 -0.023404 -0.025751 -0.110407
3953 0.123515 0.115631 -0.025041 -0.041210 -0.113712
3954 0.111797 0.209379 -0.029449 -0.035992 -0.101665
3955 0.085664 0.416686 -0.017952 -0.026056 -0.079606
3956 0.079064 0.412485 -0.019032 -0.030558 -0.070393
3957 0.103223 0.540689 -0.036476 -0.030321 -0.091679
3958 0.112049 0.270041 -0.043167 -0.038239 -0.096069
3959 0.106643 0.229575 -0.033194 -0.040219 -0.093023
3960 0.103581 0.404528 -0.020712 -0.029530 -0.097098
3961 0.085447 0.512675 0.002514 -0.024288 -0.081884
3962 0.096484 0.516338 -0.017313 -0.033340 -0.088869
3963 0.113468 0.474940 -0.033632 -0.039341 -0.100976
3964 0.119862 0.253580 -0.039634 -0.031820 -0.108552
3965 0.125945 0.245867 -0.026933 -0.023269 -0.120811
3966 0.112071 0.338967 -0.025492 -0.030262 -0.104853
3967 0.088017 0.354372 -0.024725 -0.029631 -0.079105
3968 0.077179 0.440028 -0.022218 -0.024386 -0.069772
3969 0.091301 0.314078 -0.018544 -0.016565 -0.087850
3970 0.120666 0.167342 -0.033303 -0.028917 -0.112317
3971 0.124484 0.225507 -0.032384 -0.030306 -0.116315
3972 0.126534 0.408071 -0.026389 -0.035169 -0.118650
3973 0.111662 0.475479 -0.020486 -0.036492 -0.103523
3974 0.100661 0.459139 -0.019122 -0.035211 -0.092342
3975 0.112255 0.323975 -0.039968 -0.035024 -0.098879
3976 0.118078 0.266410 -0.045284 -0.036882 -0.102623
3977 0.116961 0.354670 -0.037918 -0.035247 -0.104880
3978 0.116971 0.443689 -0.022474 -0.031642 -0.110344
3979 0.112869 0.535173 -0.025509 -0.034281 -0.104468
3980 0.102815 0.468923 -0.024818 -0.030786 -0.094907
3981 0.107692 0.348565 -0.033335 -0.026190 -0.098997
3982 0.114158 0.173201 -0.027167 -0.030168 -0.106695
3983 0.109700 0.210981 -0.024890 -0.043276 -0.097682
3984 0.103910 0.413647 -0.033203 -0.038625 -0.090570
3985 0.105411 0.661469 -0.039661 -0.036770 -0.090479
3986 0.099140 0.434684 -0.033906 -0.034459 -0.086555
3987 0.097777 0.317427 -0.033805 -0.029085 -0.087015
3988 0.111493 0.404553 -0.029055 -0.036476 -0.101272
3989 0.122839 0.403531 -0.030924 -0.041661 -0.111344
3990 0.119910 0.343799 -0.022546 -0.040660 -0.110530
3991 0.107169 0.384599 -0.028297 -0.028933 -0.099234
3992 0.099998 0.402929 -0.026148 -0.036898 -0.089187
3993 0.100675 0.345023 -0.023982 -0.039531 -0.089430
3994 0.111435 0.260486 -0.016888 -0.043660 -0.101125
3995 0.105956 0.257255 -0.017047 -0.039918 -0.096657
3996 0.114956 0.330954 -0.027931 -0.037454 -0.105034
3997 0.116193 0.420394 -0.024052 -0.038346 -0.107014
3998 0.118273 0.423122 -0.019496 -0.036142 -0.110915
3999 0.099159 0.398632 -0.016107 -0.035512 -0.091170
4000 0.098885 0.637436 -0.035282 -0.040100 -0.083219
4001 0.109377 0.686863 -0.035819 -0.044775 -0.093143
4002 0.116949 0.746796 -0.034735 -0.042342 -0.103333
4003 0.123830 0.668509 -0.026647 -0.044148 -0.112582
4004 0.116218 0.608514 -0.037517 -0.039542 -0.102642
4005 0.109671 0.396496 -0.055126 -0.048329 -0.081566
4006 0.112758 0.411298 -0.058446 -0.046969 -0.084216
4007 0.114560 0.404791 -0.039281 -0.038620 -0.100447
4008 0.128946 0.481583 -0.025253 -0.023997 -0.124151
4009 0.123514 0.234737 -0.020664 -0.028592 -0.118369
4010 0.123223 0.333717 -0.032331 -0.035614 -0.113447
4011 0.106544 0.444001 -0.035473 -0.038932 -0.092615
4012 0.089163 0.384131 -0.021008 -0.033098 -0.080082
4013 0.088556 0.192654 -0.025465 -0.033278 -0.078015
4014 0.103179 0.227885 -0.031786 -0.033010 -0.092444
4015 0.118027 0.145838 -0.040524 -0.031284 -0.106347
4016 0.111489 0.241011 -0.029213 -0.026131 -0.104372
4017 0.097346 0.330584 -0.030402 -0.025885 -0.088780
4018 0.080551 0.332909 -0.033153 -0.018720 -0.070985
4019 0.101131 0.434642 -0.035808 -0.014871 -0.093403
4020 0.114006 0.348354 -0.032102 -0.026001 -0.106258
4021 0.103090 0.124504 -0.026421 -0.034256 -0.093574
4022 0.091088 0.184006 -0.031500 -0.022782 -0.082376
4023 0.108597 0.538592 -0.038130 -0.013093 -0.100836
4024 0.121382 0.420104 -0.027182 -0.012905 -0.117593
4025 0.115662 0.156280 -0.015124 -0.020495 -0.112822
4026 0.101098 0.235696 -0.018072 -0.020223 -0.097392
4027 0.096407 0.302170 -0.028236 -0.024928 -0.088745
4028 0.103258 0.289151 -0.031289 -0.022342 -0.095834
4029 0.113975 0.246268 -0.030561 -0.025515 -0.106796
4030 0.105484 0.168779 -0.022080 -0.024263 -0.100253
4031 0.110427 0.299866 -0.026974 -0.026722 -0.103695
4032 0.109404 0.298117 -0.022722 -0.022019 -0.104728
4033 0.107942 0.353755 -0.024669 -0.025027 -0.102062
4034 0.108419 0.273338 -0.029632 -0.023274 -0.101661
4035 0.108619 0.241068 -0.025544 -0.027059 -0.102047
4036 0.112301 0.220213 -0.018612 -0.025514 -0.107769
4037 0.113654 0.230606 -0.011523 -0.026640 -0.109886
4038 0.109322 0.262567 -0.015676 -0.035622 -0.102160
4039 0.106285 0.252821 -0.019195 -0.032557 -0.099338
4040 0.108001 0.137359 -0.029193 -0.036603 -0.097325
4041 0.109630 0.257892 -0.035690 -0.042733 -0.094440
4042 0.111704 0.234550 -0.038766 -0.041323 -0.096268
4043 0.110208 0.351312 -0.031613 -0.035460 -0.099444
4044 0.109883 0.226765 -0.020838 -0.036944 -0.101367
4045 0.108783 0.175068 -0.018241 -0.029760 -0.103031
4046 0.109357 0.170254 -0.022494 -0.035835 -0.100840
4047 0.104334 0.155486 -0.028089 -0.041247 -0.091626
4048 0.085218 0.142276 -0.022611 -0.030134 -0.076439
4049 0.083962 0.344566 -0.030417 -0.017283 -0.076327
4050 0.103004 0.328266 -0.033179 -0.031790 -0.092186
4051 0.120154 0.255220 -0.039228 -0.038871 -0.106711
4052 0.115838 0.220977 -0.030412 -0.036877 -0.105516
4053 0.102494 0.234204 -0.022705 -0.036381 -0.093091
4054 0.107308 0.308026 -0.016324 -0.031278 -0.101342
4055 0.106866 0.109000 -0.017586 -0.030674 -0.100848
4056 0.101476 0.133054 -0.027100 -0.035299 -0.091197
4057 0.102775 0.263189 -0.032286 -0.039478 -0.089229
4058 0.115157 0.295765 -0.029859 -0.034186 -0.105834
4059 0.122712 0.213172 -0.020277 -0.032258 -0.116647
4060 0.112570 0.164015 -0.025845 -0.028165 -0.105881
4061 0.107765 0.247797 -0.032102 -0.032462 -0.097616
4062 0.117531 0.260576 -0.035459 -0.032597 -0.107208
4063 0.115533 0.308872 -0.021314 -0.026691 -0.110368
4064 0.102840 0.305625 -0.018060 -0.022658 -0.098673
4065 0.090569 0.268185 -0.030535 -0.030513 -0.079619
4066 0.104399 0.365427 -0.050751 -0.033756 -0.084758
4067 0.118882 0.352383 -0.049808 -0.023394 -0.105380
4068 0.123713 0.274032 -0.033374 -0.024210 -0.116640
4069 0.119684 0.245434 -0.016216 -0.027032 -0.115458
4070 0.110912 0.183474 -0.016919 -0.032160 -0.104791
4071 0.105912 0.318036 -0.039699 -0.027046 -0.094392
4072 0.107548 0.465154 -0.049192 -0.028148 -0.091402
4073 0.118237 0.268367 -0.046659 -0.033942 -0.103203
4074 0.122850 0.153384 -0.035765 -0.034098 -0.112473
4075 0.113650 0.331787 -0.025413 -0.034715 -0.105192
4076 0.102425 0.715819 -0.027013 -0.031697 -0.093576
4077 0.110499 0.818240 -0.032937 -0.029392 -0.101298
4078 0.108545 0.832975 -0.057145 -0.021634 -0.089713
4079 0.107528 0.639488 -0.064016 -0.028663 -0.081503
4080 0.104306 0.469240 -0.043794 -0.028173 -0.090378
4081 0.138828 0.317285 -0.032955 -0.028453 -0.131825
4082 0.134674 0.292816 -0.034062 -0.033251 -0.125981
4083 0.104250 0.347937 -0.036907 -0.043171 -0.087420
4084 0.090575 0.344905 -0.036452 -0.038340 -0.073520
4085 0.120856 0.369622 -0.041676 -0.019550 -0.111745
4086 0.129846 0.659958 -0.034969 -0.027042 -0.122089
4087 0.126267 0.677297 -0.055251 -0.025475 -0.110643
4088 0.114260 0.703025 -0.056397 -0.026431 -0.095793
4089 0.126552 0.546034 -0.049709 -0.033148 -0.111560
4090 0.120894 0.406549 -0.031433 -0.037018 -0.110711
4091 0.107155 0.300479 -0.020456 -0.034261 -0.099448
4092 0.096868 0.483851 -0.025796 -0.029046 -0.088737
4093 0.092153 0.591421 -0.046445 -0.014062 -0.078340
4094 0.104862 0.757685 -0.058168 -0.008850 -0.086800
4095 0.122618 0.811843 -0.050446 -0.014433 -0.110825
4096 0.139909 0.883543 -0.036340 -0.036659 -0.130039
4097 0.136145 0.909875 -0.029646 -0.041408 -0.126262
4098 0.098629 0.977484 -0.030614 -0.026305 -0.089991
4099 0.093662 0.955032 -0.056009 -0.010926 -0.074271
4100 0.124927 0.732989 -0.081810 -0.030254 -0.089434
4101 0.137928 0.548560 -0.073215 -0.045245 -0.107781
4102 0.111565 0.521308 -0.035919 -0.040901 -0.097384
4103 0.082930 0.638960 -0.006196 -0.012825 -0.081697
4104 0.100749 0.725832 0.001958 -0.008780 -0.100347
4105 0.116207 0.801070 -0.017639 -0.008788 -0.114524
4106 0.112450 1.005282 -0.045721 -0.022576 -0.100225
4107 0.095187 1.240173 -0.057390 -0.023123 -0.072334
4108 0.083899 1.159454 -0.042766 -0.012813 -0.071035
4109 0.103692 1.056506 -0.025763 -0.012852 -0.099614
4110 0.101636 0.928742 -0.020127 -0.016808 -0.098196
4111 0.099681 0.825218 -0.054515 -0.027328 -0.078852
4112 0.131898 0.584868 -0.082324 -0.029347 -0.098786
4113 0.142448 0.538358 -0.059016 -0.026781 -0.126851
4114 0.110895 0.524459 -0.004267 -0.029502 -0.106814
4115 0.084197 0.594639 -0.006903 -0.025425 -0.079969
4116 0.082207 0.623333 -0.037533 -0.023293 -0.069330
4117 0.101681 0.675374 -0.054454 -0.015974 -0.084373
4118 0.115353 0.585554 -0.031087 -0.018449 -0.109542
4119 0.107140 0.576597 -0.023214 -0.028139 -0.100739
4120 0.098571 0.552585 -0.036742 -0.028347 -0.086963
4121 0.099180 0.771351 -0.051333 -0.029899 -0.079420
4122 0.094133 0.653989 -0.037623 -0.024637 -0.082695
4123 0.084298 0.805892 -0.025335 -0.027041 -0.075717
4124 0.098574 0.701869 -0.029992 -0.021092 -0.091501
4125 0.114182 0.715136 -0.052106 -0.039227 -0.093721
4126 0.111832 0.691370 -0.049691 -0.037309 -0.092979
4127 0.078971 0.817110 -0.029108 -0.043367 -0.059232
4128 0.068518 0.927808 -0.032401 -0.025097 -0.054909
4129 0.078657 0.856707 -0.035881 -0.031789 -0.062362
4130 0.061309 0.759780 -0.016279 -0.017758 -0.056378
4131 0.051813 0.922039 -0.009704 -0.024751 -0.044472
4132 0.072941 1.001101 -0.035512 -0.023853 -0.059079
4133 0.110303 0.911660 -0.048390 -0.026301 -0.095569
4134 0.114723 0.771312 -0.030743 -0.024041 -0.107880
4135 0.095460 0.796989 -0.024824 -0.042455 -0.081817
4136 0.076495 0.628972 -0.025409 -0.029788 -0.065716
4137 0.075595 0.556589 -0.019720 -0.029287 -0.066844
4138 0.090119 0.523391 -0.024913 -0.033040 -0.080058
4139 0.097375 0.710408 -0.033965 -0.046832 -0.078326
4140 0.081706 0.751400 -0.038286 -0.038106 -0.061303
4141 0.071452 0.774098 -0.036859 -0.020382 -0.057718
4142 0.076211 0.768835 -0.025175 -0.012210 -0.070889
4143 0.089016 0.609518 -0.016521 -0.017980 -0.085601
4144 0.098156 0.514329 -0.032646 -0.022345 -0.089831
4145 0.103594 0.531884 -0.051853 -0.032353 -0.083644
4146 0.078706 0.594418 -0.034898 -0.026903 -0.065214
4147 0.081413 0.615166 -0.007414 -0.019817 -0.078616
4148 0.093436 0.623409 -0.008623 -0.023711 -0.089965
4149 0.099892 0.423896 -0.028482 -0.026504 -0.092004
4150 0.081357 0.546602 -0.033002 -0.030539 -0.067802
4151 0.064326 0.587224 -0.021077 -0.024600 -0.055574
4152 0.090249 0.468348 -0.027044 -0.023020 -0.082967
4153 0.107656 0.540125 -0.045861 -0.032763 -0.091723
4154 0.100690 0.405741 -0.047796 -0.039732 -0.079218
4155 0.073965 0.494966 -0.025532 -0.037081 -0.058685
4156 0.056844 0.522025 -0.001431 -0.022275 -0.052278
4157 0.056705 0.644490 -0.014923 -0.029723 -0.045928
4158 0.063809 0.641809 -0.037935 -0.030827 -0.041015
4159 0.076315 0.668876 -0.044910 -0.028742 -0.054598
4160 0.093181 0.567933 -0.031828 -0.029642 -0.082407
4161 0.096184 0.548212 -0.011148 -0.035525 -0.088685
4162 0.083625 0.562285 -0.017896 -0.038338 -0.072132
4163 0.077851 0.568922 -0.037537 -0.029091 -0.061689
4164 0.074018 0.633263 -0.043634 -0.021692 -0.055715
4165 0.076652 0.659455 -0.027068 -0.029065 -0.065560
4166 0.083460 0.435897 -0.018574 -0.024365 -0.077634
4167 0.087935 0.400303 -0.036158 -0.023284 -0.076701
4168 0.103361 0.506589 -0.040058 -0.027475 -0.091236
4169 0.066105 0.655038 -0.030052 -0.028064 -0.051760
4170 0.064509 0.660668 -0.020783 -0.032517 -0.051692
4171 0.069622 0.605557 -0.026542 -0.041479 -0.049216
4172 0.060702 0.404558 -0.039949 -0.040205 -0.021734
4173 0.065256 0.609307 -0.045006 -0.024979 -0.040110
4174 0.084538 0.522436 -0.041385 -0.031813 -0.066497
4175 0.089742 0.521703 -0.031777 -0.033765 -0.076837
4176 0.083543 0.549379 -0.029799 -0.033251 -0.070611
4177 0.068228 0.527194 -0.046062 -0.042685 -0.026673
4178 0.063871 0.621262 -0.051678 -0.037261 -0.004526
4179 0.056044 0.609208 -0.041553 -0.034001 -0.016070
4180 0.061761 0.635748 -0.034842 -0.033995 -0.038011
4181 0.058747 0.618708 -0.033978 -0.037886 -0.029348
4182 0.060632 0.776913 -0.042479 -0.040572 -0.015025
4183 0.064111 0.733075 -0.042677 -0.037189 -0.030097
4184 0.074182 0.548796 -0.046387 -0.030396 -0.049267
4185 0.077311 0.639741 -0.037738 -0.028516 -0.061153
4186 0.066284 0.515299 -0.031070 -0.033627 -0.047932
4187 0.071024 0.492109 -0.030416 -0.028649 -0.057433
4188 0.084708 0.478360 -0.034322 -0.025457 -0.073139
4189 0.081685 0.373068 -0.044588 -0.031244 -0.060894
4190 0.063734 0.378449 -0.039500 -0.032875 -0.037696
4191 0.056087 0.483285 -0.039451 -0.036215 -0.016669
4192 0.060415 0.638478 -0.031338 -0.027711 -0.043589
4193 0.055185 0.655700 -0.025875 -0.027384 -0.040324
4194 0.044496 0.823650 -0.030416 -0.023822 -0.022073
4195 0.059281 0.787052 -0.044478 -0.030951 -0.024042
4196 0.059445 0.749688 -0.044440 -0.023561 -0.031680
4197 0.061807 0.669070 -0.032059 -0.024856 -0.046632
4198 0.052429 0.495965 -0.018064 -0.015226 -0.046805
4199 0.049489 0.373276 -0.033929 -0.019513 -0.030286
4200 0.061388 0.282505 -0.051673 -0.032157 -0.008020
4201 0.056548 0.296276 -0.045277 -0.030065 -0.015611
4202 0.031500 0.421396 -0.020462 -0.015977 -0.017840
4203 0.031040 0.559466 -0.019805 -0.006331 -0.023048
4204 0.051058 0.607511 -0.042019 -0.004066 -0.028719
4205 0.080338 0.718432 -0.058734 -0.009307 -0.054017
4206 0.103842 0.648455 -0.061822 -0.017256 -0.081630
4207 0.082200 0.671621 -0.049264 -0.017811 -0.063346
4208 0.060046 0.691499 -0.053083 -0.016869 -0.022431
4209 0.081985 0.711287 -0.074421 -0.030963 -0.014978
4210 0.088281 0.629875 -0.077879 -0.031577 -0.027044
4211 0.066845 0.516802 -0.056004 -0.019581 -0.030795
4212 0.036886 0.483466 -0.020868 -0.008093 -0.029319
4213 0.033126 0.552527 -0.021382 -0.017528 -0.018246
4214 0.065060 0.584652 -0.053260 -0.028200 -0.024514
4215 0.069174 0.592845 -0.065377 -0.017227 -0.014633
4216 0.050182 0.665444 -0.043817 -0.002363 -0.024345
4217 0.033424 0.639693 -0.005536 -0.007875 -0.032008
4218 0.031908 0.416145 0.002803 -0.021214 -0.023669
4219 0.033855 0.443554 -0.015785 -0.029568 0.004767
4220 0.052375 0.586276 -0.045476 -0.024368 0.009014
4221 0.047940 0.567241 -0.045464 -0.014423 0.004817
4222 0.033691 0.512975 -0.028150 -0.012261 -0.013870
4223 0.027727 0.452759 -0.013030 -0.017006 -0.017601
4224 0.034804 0.467354 -0.021823 -0.006967 -0.026201
4225 0.039786 0.649297 -0.031993 -0.000314 -0.023649
4226 0.046826 0.665714 -0.045856 -0.004951 -0.008087
4227 0.039670 0.681364 -0.038744 -0.006338 0.005698
4228 0.036729 0.540569 -0.031005 -0.008614 -0.017706
4229 0.046074 0.449761 -0.017234 -0.012129 -0.040972
4230 0.021318 0.403790 -0.010769 -0.002871 -0.018172
4231 0.034741 0.474361 -0.025902 -0.004685 0.022673
4232 0.048025 0.539156 -0.039561 -0.005779 0.026607
4233 0.043407 0.508824 -0.041619 -0.012254 -0.001368
4234 0.035008 0.442788 -0.026554 -0.012519 -0.019071
4235 0.020415 0.571821 -0.012831 0.003884 -0.015396
4236 0.032057 0.765814 -0.017157 0.007600 -0.025991
4237 0.033853 0.785152 -0.029973 0.000826 -0.015714
4238 0.041444 0.741240 -0.038774 -0.003787 0.014137
4239 0.044552 0.714003 -0.030262 -0.007090 0.031918
4240 0.022330 0.720493 -0.020386 -0.009008 0.001382
4241 0.035841 0.720819 -0.016125 -0.003971 -0.031762
4242 0.031681 0.676899 -0.019014 -0.004977 -0.024847
4243 0.038355 0.492325 -0.034836 -0.006916 0.014483
4244 0.047829 0.638314 -0.044911 -0.004888 0.015706
4245 0.026234 0.563504 -0.025093 0.002617 0.007191
4246 0.013592 0.429701 -0.009341 0.007784 -0.006074
4247 0.040021 0.386339 -0.019510 0.000818 -0.034933
4248 0.043357 0.478088 -0.027952 -0.012446 -0.030718
4249 0.015212 0.554703 -0.012259 -0.004019 0.008062
4250 0.033447 0.652188 -0.014358 0.006573 0.029485
4251 0.028488 0.712545 -0.026842 0.001526 0.009419
4252 0.049475 0.360721 -0.032052 -0.003293 -0.037545
4253 0.053353 0.329563 -0.018845 -0.007525 -0.049343
4254 0.030888 0.230615 -0.010374 -0.007786 -0.028032
4255 0.012869 0.397685 0.000542 -0.007450 -0.010480
